moma_artist_id,artist_name,nationality,gender,born,dead
36930,Auguste Vacquerie,French,male,1819,1895.0
36931,Louis Adolphe Humbert de Molard,French,male,1800,1874.0
36932,Jean-Charles Langlois,French,male,1789,1870.0
36939,Bengt af Klintberg,Swedish,male,1938,
36940,Eric Andersen,Danish,male,1940,
36941,Sylvano Bussotti,Italian,male,1931,
36942,Henning Christiansen,Danish,male,1932,2008.0
36943,Giuseppe Chiari,Italian,male,1926,2007.0
36944,Philip Corner,American,male,1933,
36947,Toshi Ichiyanagi,Japanese,male,,2022.0
36948,Terry Jennings,American,male,1940,1981.0
36949,György Sándor Ligeti,Austrian,male,1923,2006.0
36950,Yoriaki Matsudaira,Japanese,male,1931,
36951,Pierre Mercure,Canadian,male,1927,1966.0
36952,Heinz-Klaus Metzger,German,male,1932,2009.0
36953,Gabriel de Rumine,Swiss,male,1841,1871.0
36954,Pierre Trémaux,French,male,1818,1895.0
36955,Tomas Schmit,German,male,1943,2006.0
36956,Dieter Schnebel,German,male,1930,
36957,Karlheinz Stockhausen,German,male,1938,2007.0
36958,James Tenney,American,male,1934,2006.0
36959,Yasunao Tone,Japanese,male,1935,
36960,Michael Von Biel,German,male,1937,
36961,George Yuasa,Japanese,male,1929,
36962,Unidentified Designer,Polish,,,
36965,Jerzy Flisak,Polish,male,1930,2008.0
36973,Jutta Koether,German,female,1958,
36978,"Kavalier, Sázava",,,,
36980,Walead Beshty,American,male,1976,
36981,Daniel Gordon,American,male,1980,
36982,Carter Mull,American,male,1977,
36986,Rasch Brothers & Co.,,,,
36990,Renatus Kuno,,,,
36991,Kathy Acker,American,female,1947,1997.0
36995,"Springer & Co, Loket, for Družstevní práce (Cooperative Work), Prague",,,,
36996,Shunji Yamanaka,Japanese,male,1957,
36997,Jun Homma,Japanese,,1975,
36999,Genpei Akasegawa,Japanese,male,1937,2014.0
37000,Jeff Berner,American,male,,
37001,Jack Coke’s Farmer’s Co-op,,,,
37002,Alice Hutchins,American,female,1916,2009.0
37003,Jane Knížák,,female,,
37004,Carla Liss,American,female,1944,2012.0
37005,Larry Miller,American,male,1944,
37006,Peter Moore,American,male,1932,1993.0
37007,Jock Reynolds,American,male,1947,
37008,Yoshi Wada,Japanese,male,1943,2021.0
37009,Roman Polanski,Polish,male,1933,
37010,Rolf Jährling,German,male,1913,
37011,Herman Seidl,,,,
37017,Salvo (Salvatore Mangione),Italian,male,1947,2015.0
37028,Richard Kern,American,male,1954,
37030,Barbara Ess,American,female,1944,2021.0
37044,Jesper Just,Danish,male,1974,
37063,The Hallicrafters Company Design and Research Team,,,,
37067,Silvie Defraoui,Swiss,male,1935,
37068,Didier Rittener,Swiss,male,1969,
37071,Glenn O'Brien,American,male,1947,2017.0
37079,R. H. Quaytman,American,female,1961,
37083,Vera Molnar,French,female,1924,
37087,Ericka Beckman,American,female,1951,
37088,Talking Heads,,,,
37105,Lynne Tillman,American,female,1947,
37116,Otto von Kursell,German,male,1884,1967.0
37139,Giancarlo Mattioli,Italian,male,1933,
37144,Kuniharu Akiyama,Japanese,male,1929,1996.0
37145,Pope.L,American,male,1955,
37153,Emil Pottner,Austrian,male,1872,1942.0
37154,Paul Bach,German,male,1866,1919.0
37155,Adolf Edward Herstein,Polish,male,1869,1932.0
37158,Eugen Rubin,Russian,male,1906,2001.0
37171,Frank Shepard Fairey,American,male,1970,
37178,Paul Nadar,French,male,1856,1939.0
37179,Martín Ramírez,Mexican,male,1895,1963.0
37181,Laurel Nakadate,American,female,1975,
37183,Julien Vallou de Villeneuve,French,male,1795,1866.0
37205,Policeband,,,,
37228,David Musgrave,British,male,1973,
37243,Thurston Moore,American,male,1958,
37249,William Crosby Renwick,American,male,1914,1992.0
37251,David Johnson,,,,
37256,Glenn Branca,American,,1948,
37258,Lydia Lunch,,,,
37260,Marquis de Villeneuve-Bargemont,French,male,,
37262,Eduardo Costa,Argentine,male,1940,
37280,Paul Wegener,German,,1874,1948.0
37281,Robert Wiene,German,male,1873,1938.0
37287,Prospère Henry,French,male,1849,1903.0
37288,Auguste Mestral,French,male,1812,1884.0
37289,Barbara Moore,,,,
37290,Werner Graul,German,male,1905,1984.0
37299,Lorraine O'Grady,American,female,1934,
37301,Roberta Bayley,American,female,1950,
37306,Edit deAk,American,female,1948,2017.0
37321,Beatriz Cifuentes,Spanish,female,1975,
37322,Yoshiki Waterhouse,Canadian,male,1973,
37325,Frank Stewart,American,male,1949,
37334,Riccardo Blumer,Swiss,male,1959,
37335,Matteo Borghi,Italian,male,1976,
37338,Stephan Van Dam,American,male,1959,
37360,Matthias Sauerbruch,German,male,1955,
37361,Louisa Hutton,British,female,1957,
37368,Dankmar Adler,American,male,1844,1900.0
37373,Seung H-Sang,Korean,male,1952,
37374,Young Joon Kim,Korean,male,1960,
37393,John Keenen,American,male,1957,
37440,Edward Krasiński,Polish,male,1925,2004.0
37453,Oscar van Alphen,Dutch,male,1923,2010.0
37456,Manfred Leve,German,male,1936,2012.0
37483,Hai Quoc Tran,Vietnamese,male,1960,
37484,Phu-Nam Thuc Ha,Vietnamese,,1974,
37485,Tuan Andrew Nguyen,American,male,1976,
37496,Majda Dobravec-Lajovic,Slovenian,female,1931,2020.0
37497,Bob Grimes,American,male,,
37498,Greg Sharits,American,male,1945,1980.0
37499,Dave Thompson,,male,,
37500,Kate Millett,American,female,1934,2017.0
37517,Dorine van der Klei,Dutch,female,1940,
37523,Elohim (Ely) Raman,Canadian,male,1930,2007.0
37524,Jacqueline Humphries,American,female,1960,
37535,Anton Furst,British,male,1944,1991.0
37536,B. D. Fox Independent,,,,
37543,Juan Araujo,Venezuelan,male,1971,
37545,Gianni-Emilio Simonetti,Italian,,1940,
37546,Martha Colburn,American,female,1972,
37548,Aluisio Carvão,Brazilian,male,1920,2001.0
37552,Leonard Freed,American,male,1929,2006.0
37554,Sophie Tottie,Swedish,female,1964,
37557,Holger Nielsen,Danish,male,1917,1992.0
37558,"Nordiska Kompaniet Textilkammare, Stockholm",,,,
37569,Cecilia Vicuña,Chilean,female,1948,
37577,Ranjani Shettar,Indian,female,1977,
37582,Margaret Macdonald,British,female,1865,1933.0
37596,Leo Wollner,Austrian,,1925,1995.0
37601,Bo Welch,,,,
37602,Robert Dawson,,,,
37603,Tom Duffield,,male,,
37604,Sam Winston,,male,,
37615,Candice Breitz,South African,female,1972,
37616,Ragnar Kjartansson,Icelandic,male,1976,
37617,Igor Kopystiansky,American,male,1954,
37618,Svetlana Kopystiansky,American,female,1950,
37619,Ryan McNamara,American,male,1979,
37620,Mickalene Thomas,American,female,1971,
37621,Jan Tichy,Israeli,male,1974,
37627,Freddie Yauner,British,male,1982,
37639,Mai-Thu Perret,Swiss,female,1976,
37642,Christien Meindertsma,Dutch,female,1980,
37643,Julia Wachtel,American,female,1956,
37653,Manufacturer: BLT and Associates,,,,
37661,Julie Joliat,Swiss,female,1979,
37662,Bemis Balkind,,,,
37664,Hân Pham,Danish,female,1971,
37665,Cornelia Blatter,American,female,1960,
37666,Marcel Hermans,American,male,1961,
37669,Lino Manfrotto,Italian,male,1936,
37671,Gilberto Battocchio,Italian,male,1941,
37679,Raymond Jacobs,American,male,1923,1993.0
37681,Teresita Fernández,American,female,1968,
37691,Cyprien Gaillard,French,male,1980,
37694,Jean Tschumi,Swiss,male,1904,1962.0
37695,Edouard-Marcel Sandoz,Swiss,male,1881,1971.0
37699,Harold Krieger,,,,
37701,Nye Ffarrabas (formerly Bici Forbes and Bici Forbes Hendricks),American,female,1932,
37702,Jack Goldstein,Canadian,male,1945,2003.0
37704,Katharina Sieverding,German,female,1944,
37706,Elizaveta Ignatovich,Russian,female,1903,1983.0
37708,"Infinitoy, San Mateo, CA; now Alex Brands, USA",,,,
37712,Axel Schmid,German,male,1971,
37719,Destroy All Monsters,,,,
37755,Jane Crawford,,,,
37764,Anne Lacaton,French,female,1955,
37765,Jean Philippe Vassal,French,male,1954,
37776,Iwan Baan,Dutch,male,1975,
37779,Jeff Preiss,American,male,1956,
37782,Raúl Lozza,Argentine,male,1911,2008.0
37783,Tomás Maldonado,Argentine,male,1922,2018.0
37785,"Venesta, Estonia",Estonian,,,
37805,Peter Coffin,American,male,1972,
37818,Richard McGuire,American,male,1957,
37833,Mariah Robertson,American,female,1975,
37851,Paul Lewis,American,male,1966,
37852,David J. Lewis,American,male,1966,
37857,Dmitrij Naumovich Babichenko,Russian,male,1901,1991.0
37858,V. Pshenichnikov,Russian,,,
37861,Edgar Arceneaux,American,male,1972,
37866,Sara Greenberger Rafferty,American,female,1978,
37868,Donald Genaro,American,male,1932,
37869,Sonia Švecová,Czech,female,1946,
37879,Chitra Ganesh,American,female,1975,
37886,Chris Kabel,Dutch,male,1975,
37887,Paul Cocksedge,British,male,1978,
37910,Vincent Fecteau,American,male,1969,
37913,Pietro Gigli,Italian,male,1897,1987.0
37919,Alfred Roller,Austrian,male,1864,1935.0
37920,Bertalan Pór,Hungarian,male,1880,1964.0
37922,Hermann Misler,German,male,,
37923,Ferdinand Rubeš,Czech,,,
37925,H. Pinparra,Nationality unknown,,,
37926,Fritz Hellmut Ehmcke,German,male,1878,1965.0
37934,Haegue Yang,Korean,female,1971,
37939,Tom-Arne Solhaug,Norwegian,male,1969,
37940,Aleksander Borgenhov,Norwegian,male,1971,
37941,Geir Eide,Norwegian,,1963,
37942,Lina Aker,Norwegian,,1979,
37943,Fredrik Brodtkorb,Norwegian,,1971,
37946,Qiu Anxiong,Chinese,male,1972,
37948,Pasqualino Cangiullo,Italian,male,1900,1975.0
37949,Richard Schadewell,German,male,,
37950,"H. Fuld & Co. Telefon und Telegraphenwerke AG, Frankfurt",,,,
37955,Helene Haasbauer-Wallrath,Swiss,female,1885,1968.0
37958,Walter Cyliax,German,male,1899,1945.0
37960,Ernst Fischer,German,male,1910,2006.0
37964,Charles Henri Ford,American,male,1908,2002.0
37966,Shahryar Nashat,Swiss,male,1975,
37967,"VEB Ernst-Thälmann-Werke, Suhl, DDR East Germany",,,,
37983,Viktor Weixler,Austrian,male,1883,1977.0
37984,Fritz Judtmann,German,male,1899,1968.0
37992,Klaus Groh,Polish,,1936,
37999,Brian Buczak,American,male,1954,1987.0
38004,Ray Tomlinson,American,male,1941,2016.0
38008,Nancy Azara,American,female,1939,
38009,Betsy Damon,American,female,1940,
38010,Lauren Ewing,American,female,1946,
38011,Harmony Hammond,American,female,1944,
38012,Diane Neumaier,American,female,1946,
38013,Joan Semmel,American,female,1932,
38014,Sylvia Sleigh,British,female,1916,2010.0
38015,May Stevens,American,female,1924,2019.0
38016,Athena Tacha,American,female,1936,
38017,Martha Wilson,American,female,1947,
38019,"Teraoka Seiko Co., Ltd., Japan",,,,
38023,Frederic Lieberman,American,male,1930,2013.0
38024,János Kender,Hungarian,male,1937,2009.0
38027,Alex Prager,American,female,1979,
38028,Elad Lassry,Israeli,male,1977,
38029,Roe Ethridge,American,male,1969,
38030,Amanda Ross-Ho,American,female,1975,
38032,Juan Di Sandro,Argentine,male,1898,1988.0
38036,Dmitri Baltermants,Russian,male,1912,2000.0
38037,Enrico Imoda,Italian,male,1871,1910.0
38040,Ludwig Gosewitz,German,male,1936,2007.0
38041,François Dufrêne,French,male,1930,1982.0
38042,Spike Jones,,,,
38045,Brooks Williams,American,,1958,
38046,Nancy McElroy,,,,
38052,Laurence Bradshaw,British,male,1899,1978.0
38053,Mary Adshead,British,female,1904,1995.0
38054,Eric Lombers,British,male,1914,1978.0
38064,Verney L. Danvers,British,male,1895,1973.0
38070,Frédéric Druot,French,male,1958,
38080,Jeffrey Schier,,male,,
38097,Elaine Summers,American,female,1925,2014.0
38100,Bradford Smith,,male,,
38104,George Landow,American,male,1944,2011.0
38123,Jessica Jackson Hutchins,American,female,1971,
38127,Jill Richards,,female,,
38129,Herbert Tomlinson,British,male,1902,
38140,Alexandre Singh,French,male,1980,
38141,Danh Vo,Danish,male,1975,
38143,James Fitton,British,male,1899,1982.0
38149,F. Ernest Jackson,British,male,1872,1945.0
38158,Jacob Gayer,American,male,1884,1969.0
38159,Miriam Böhm,German,female,1972,
38160,Jules Janssen,French,male,1824,1907.0
38183,Yusuf Arakkal,Indian,male,1945,
38184,Giselle Baillie,South African,female,1971,
38187,Kim Berman,South African,female,1960,
38188,Kanuge John Bosco,Ugandan,male,1968,
38189,Tinus Boshoff,South African,male,,
38190,Chris Diedericks,,male,,
38191,Bronwen Findlay,South African,female,1953,
38192,Alex Flett,Scottish,male,,
38193,Vukile Teyise,South African,male,,
38194,Sister Sheila Flynn,British,female,1952,
38196,Penny George,South African,female,,
38197,Deryck Healy,South African,male,1937,2004.0
38198,Nyaniso Christopher Lindi,South African,male,,
38199,Joseph Madisia,Namibian,male,,
38200,Trevor Makhoba,South African,male,1956,2003.0
38201,Judith Mason,South African,female,1938,
38202,Sipho Mdanda,South African,male,1960,
38203,Martin Moratillo,Peruvian,male,1968,
38204,Gabisile Nkosi,South African,female,1974,2008.0
38205,Daniel Ohene-Adu,Ghanaian,male,1952,
38206,Carmen Perrin,Peruvian,female,1953,
38207,Sthembiso Sibisi,South African,male,1976,2006.0
38208,Dominic Thorburn,South African,male,,
38209,Yusuf Vahed,South African,male,1971,
38210,Amira Wasfy,Egyptian,female,,
38211,Judy Woodborne,South African,female,1966,
38212,Nhlanhla Xaba,South African,male,1960,
38213,Mduduzi Xakaza,South African,male,1965,
38215,Bjarke Ingels,Danish,male,1974,
38220,Cameron Platter,South African,male,1978,
38227,Judy Seidman,American,female,,
38229,Le Van Danh,Vietnamese,,1965,
38237,Don Lauffer,,,,
38239,Hans Leistikow,German,male,1892,1962.0
38240,Laurence Humier,Belgian,female,1976,
38241,Kudzanai Chiurai,Zimbabwean,male,1981,
38242,Marco Cianfanelli,South African,male,1970,
38243,Barthelemy Toguo,Cameroonian,male,1967,
38245,Marcel Alocco,French,,1937,
38246,Ernestine White,South African,female,1976,
38251,RCM di Bianco,,,,
38257,Billy Apple,New Zealander,male,1935,
38258,David Thompson,,,,
38263,Virgilio Forchiassin,Italian,,,
38270,Philip Krumm,American,,1941,
38273,Mikhail Cheremnykh,Russian,male,1890,1962.0
38298,Thomas Hamilton,,,,
38326,Davorin Savnik,Slovenian,male,1929,2014.0
38338,Susan Hefuna,German,female,1962,
38350,Ingrid Baxter,Canadian,,1938,
38368,Marie Cool,French,female,1961,
38373,Thomas Heatherwick,British,male,1970,
38395,Peter R. Meyer,,,,
38411,Granger Moorhead,American,male,1969,
38412,Robert Moorhead,American,male,1972,
38425,"Gardens Media Group, Cape Town",,,,
38427,"Medu Art Ensemble, Gaborone, Botswana",,,,
38456,"Brown Manufacturing Company, Decatur, GA",,,,
38463,Gerd Arntz,German,male,1900,1988.0
38466,Iskra Department of Design,,,,
38478,Tobias Frere-Jones,American,male,1970,
38481,Jonathan Hoefler,American,male,1970,
38483,Susan Kare,American,female,1954,
38484,P. Scott Makela,American,male,1960,1999.0
38485,Jeffery Keedy,American,male,1957,
38486,Barry Deck,American,male,1962,
38488,Albert-Jan Pool,Dutch,male,1960,
38490,Erik Spiekermann,German,male,1947,
38491,Neville Brody,British,male,1957,
38492,Erik van Blokland,Dutch,male,1967,
38493,Just van Rossum,Dutch,male,1966,
38512,Inge Morath,Austrian,female,1923,2002.0
38518,Tunga,Brazilian,male,1952,2016.0
38524,Tomasz Sarnecki,Polish,male,,
38549,De Wain Valentine,American,male,1936,2022.0
38551,Rafael Ortega,Mexican,male,1965,
38552,Olivier Debroise,,male,,
38557,Paul Garrin,,male,,
38608,Hans Werckmeister,,,,
38611,Ewald André Dupont,,,,
38612,Richard Eichberg,,,,
38613,Kurt Gerron,,,,
38614,Nicholas Kaufmann,,,,
38615,Wilhelm Prager,,,,
38619,F. Holland Day,American,male,1864,1933.0
38623,Rudolf Eickemeyer Jr.,American,male,,
38624,Joseph Turner Keiley,American,male,1869,1914.0
38627,Emilie V. Clarkson,American,,,
38629,Rose Clark,American,female,,
38631,Elizabeth Flint Wade,American,,,
38634,James Wells Champney,American,male,1843,1903.0
38635,John E. Dumont,,male,,
38636,William B. Dyer,,male,,
38637,Charles I. Berg,American,male,1856,1926.0
38638,William A. Fraser,,male,,
38639,William D. Murphy,,male,,
38659,Mathilde Weil,American,female,1872,1918.0
38660,Emma Justine Farnsworth,American,female,,
38672,Adolf Boehm,Austrian,male,1861,1927.0
38676,Rita Ackermann,Hungarian,female,1968,
38678,Mateo López,Colombian,male,1978,
38687,Carmela Gross,Brazilian,female,1946,
38694,Paula Hayes,American,female,1958,
38695,Pierre Chareau,French,male,1883,1950.0
38708,Grace Jones,American,female,1948,
38715,Karen Finley,American,female,1956,
38729,Dani (Leventhal) ReStack,American,female,1972,
38736,Arthur P. Bedou,American,male,1882,1966.0
38737,Mart Stam,Dutch,male,1899,1986.0
38738,Annette Kelm,German,female,1975,
38739,Hank Willis Thomas,American,male,1976,
38741,Alex Dodge,American,male,1977,
38765,Dita Moser,Austrian,female,1883,1968.0
38770,Brian Eno,British,male,1948,
38774,Sameer Makarius,Argentine,male,1924,2009.0
38786,Weezer,,,,
38788,Fatboy Slim,,,,
38789,Björk,Icelandic,female,1965,
38839,Daniel Joseph Martinez,American,male,1957,
38842,Friedrich Froebel,German,male,1782,1852.0
38851,Magda Mautner von Markhof,Austrian,female,1881,1944.0
38854,Louis Emerman,American,male,,
38858,Deana Lawson,American,female,1979,
38859,Ilene Segalove,American,female,1950,
38865,Revital Cohen,Israeli,female,1981,
38880,PH Stalmobler,Danish,,,
38886,SUPERFLEX,Danish,,,
38897,Reid Miles,American,male,1927,1993.0
38901,Adam Pendleton,American,male,1984,
38908,Kerstin Brätsch,German,female,1979,
38914,Andrea Geyer,German,female,1971,
38915,Sharon Hayes,American,female,1970,
38916,Ashley Hunt,American,male,,
38917,Katya Sander,Danish,female,1970,
38921,Emiliano Godoy,Mexican,male,1974,
38939,Ödön Palasovsky,Hungarian,male,1899,1980.0
38941,William Plumb,American,male,1932,2017.0
38942,Peter Hassmann,,,,
38943,Marek Piasecki,Polish,male,1935,2011.0
38945,Kirsten Everberg,American,,1965,
38946,Cengiz Çekil,Turkish,male,1945,2015.0
38949,Debnath Basu,Indian,male,1961,
38950,Anandajit Ray,Indian,male,1965,
38961,Kiyoji Otsuji,Japanese,male,1923,2001.0
38972,Kazuo Shiraga,Japanese,male,1924,2008.0
38978,Ludwig Hoffenreich,Austrian,,1902,1975.0
38991,Saburo Murakami,Japanese,male,1925,1996.0
38998,Diana Balton,American,female,1958,2013.0
39003,Frances Macdonald,British,,1873,1921.0
39007,Carl Becker,,,,
39008,Brett Murray,,,,
39013,Sophie Peters,,,,
39014,Grant Schreiber,,,,
39015,Jane Solomon,,,,
39027,Jacqueline Groag,British,female,1903,1986.0
39032,Suirei Kubota,Japanese,,,
39034,J.L. Hammett Co.,,,,
39035,Colombini & Guzzetti,,,,
39036,"Milton Bradley Co., Springfield, MA",,,,
39037,E. Steiger and Co.,,,,
39039,Walter Kindler,,,,
39045,Franziska Krammel,,female,,
39049,Michael Epp,,male,,
39052,Max Penson,Russian,male,1893,1959.0
39059,Top-System Burkhard Lübke,,,,
39061,Quasar (Nguyen Manh Khanh),Vietnamese,,1934,
39095,Franciszka Themerson,British,female,1907,1988.0
